Label,Desc,Decision Option,Trade_off
Excluding Family Labour,1,rice-maize-areca palm,8313.467626
Excluding Family Labour,1,rice-maize-areca palm,-1828.716035
Excluding Family Labour,1,rice-maize-areca palm,-4349.604076
Excluding Family Labour,1,rice-maize-areca palm,4296.995746
Excluding Family Labour,1,rice-maize-areca palm,2198.567859
Excluding Family Labour,1,rice-maize-areca palm,2007.746158
Excluding Family Labour,1,rice-maize-areca palm,-5822.49323
Excluding Family Labour,1,rice-maize-areca palm,-1192.965676
Excluding Family Labour,1,rice-maize-areca palm,8141.889953
Excluding Family Labour,1,rice-maize-areca palm,-1332.568786
Excluding Family Labour,1,rice-maize-areca palm,-718.037026
Excluding Family Labour,1,rice-maize-areca palm,2323.478256
Excluding Family Labour,1,rice-maize-areca palm,-3116.502991
Excluding Family Labour,1,rice-maize-areca palm,7514.128719
Excluding Family Labour,1,rice-maize-areca palm,-70.60887649
Excluding Family Labour,1,rice-maize-areca palm,6922.222479
Excluding Family Labour,1,rice-maize-areca palm,-2073.262872
Excluding Family Labour,1,rice-maize-areca palm,1110.679915
Excluding Family Labour,1,rice-maize-areca palm,6539.563943
Excluding Family Labour,1,rice-maize-areca palm,7121.950463
Excluding Family Labour,1,rice-maize-areca palm,1643.574606
Excluding Family Labour,1,rice-maize-areca palm,9916.922434
Excluding Family Labour,1,rice-maize-areca palm,-2771.673979
Excluding Family Labour,1,rice-maize-areca palm,5084.541865
Excluding Family Labour,1,rice-maize-areca palm,3293.825121
Excluding Family Labour,1,rice-maize-areca palm,8155.421461
Excluding Family Labour,1,rice-maize-areca palm,195.3199466
Excluding Family Labour,1,rice-maize-areca palm,-2400.798442
Excluding Family Labour,1,rice-maize-areca palm,396.7871984
Excluding Family Labour,1,rice-maize-areca palm,26.26750382
Excluding Family Labour,1,rice-maize-areca palm,-3289.697775
Excluding Family Labour,1,rice-maize-areca palm,66.8709097
Excluding Family Labour,1,rice-maize-areca palm,3154.157632
Excluding Family Labour,1,rice-maize-areca palm,3700.193387
Excluding Family Labour,1,rice-maize-areca palm,2514.926369
Excluding Family Labour,1,rice-maize-areca palm,4097.07725
Excluding Family Labour,1,rice-maize-areca palm,10607.3257
Excluding Family Labour,1,rice-maize-areca palm,7643.289781
Excluding Family Labour,1,rice-maize-areca palm,4128.223034
Excluding Family Labour,1,rice-maize-areca palm,-3399.606758
Excluding Family Labour,1,rice-maize-areca palm,-6121.996316
Excluding Family Labour,1,rice-maize-areca palm,1814.598788
Excluding Family Labour,1,rice-maize-areca palm,9395.739922
Excluding Family Labour,1,rice-maize-areca palm,-6469.604937
Excluding Family Labour,1,rice-maize-areca palm,-261.269604
Excluding Family Labour,1,rice-maize-areca palm,8201.140498
Excluding Family Labour,1,rice-maize-areca palm,-7885.794706
Excluding Family Labour,1,rice-maize-areca palm,754.198312
Excluding Family Labour,1,rice-maize-areca palm,8113.313542
Excluding Family Labour,1,rice-maize-areca palm,-3511.270966
Excluding Family Labour,1,rice-maize-areca palm,236.6615634
Excluding Family Labour,1,rice-maize-areca palm,4821.566444
Excluding Family Labour,1,rice-maize-areca palm,2758.188754
Excluding Family Labour,1,rice-maize-areca palm,-77.45326143
Excluding Family Labour,1,rice-maize-areca palm,1655.943452
Excluding Family Labour,1,rice-maize-areca palm,-6623.982685
Excluding Family Labour,1,rice-maize-areca palm,-1419.305587
Excluding Family Labour,1,rice-maize-areca palm,8584.95248
Excluding Family Labour,1,rice-maize-areca palm,5578.008242
Excluding Family Labour,1,rice-maize-areca palm,70.63899547
Excluding Family Labour,1,rice-maize-areca palm,10843.8915
Excluding Family Labour,1,rice-maize-areca palm,7846.294896
Excluding Family Labour,1,rice-maize-areca palm,6270.877959
Excluding Family Labour,1,rice-maize-areca palm,2450.120154
Excluding Family Labour,1,rice-maize-areca palm,5037.995684
Excluding Family Labour,1,rice-maize-areca palm,1647.570108
Excluding Family Labour,1,rice-maize-areca palm,5871.037522
Excluding Family Labour,1,rice-maize-areca palm,2822.531598
Excluding Family Labour,1,rice-maize-areca palm,4223.426728
Excluding Family Labour,1,rice-maize-areca palm,-190.419831
Excluding Family Labour,1,rice-maize-areca palm,3435.57188
Excluding Family Labour,1,rice-maize-areca palm,-2784.698413
Excluding Family Labour,1,rice-maize-areca palm,-9993.534201
Excluding Family Labour,1,rice-maize-areca palm,-3415.468668
Excluding Family Labour,1,rice-maize-areca palm,717.996746
Excluding Family Labour,1,rice-maize-areca palm,8933.798657
Excluding Family Labour,1,rice-maize-areca palm,1192.741845
Excluding Family Labour,1,rice-maize-areca palm,2834.191359
Excluding Family Labour,1,rice-maize-areca palm,11138.96356
Excluding Family Labour,1,rice-maize-areca palm,-3012.01884
Excluding Family Labour,1,rice-maize-areca palm,6475.785509
Excluding Family Labour,1,rice-maize-areca palm,-6059.154329
Excluding Family Labour,1,rice-maize-areca palm,-3837.859947
Excluding Family Labour,1,rice-maize-areca palm,2625.833697
Excluding Family Labour,1,rice-maize-areca palm,9153.42176
Excluding Family Labour,1,rice-maize-areca palm,1077.999184
Excluding Family Labour,1,rice-maize-areca palm,3045.842691
Excluding Family Labour,1,rice-maize-areca palm,465.1400928
Excluding Family Labour,1,rice-maize-areca palm,4555.852155
Excluding Family Labour,1,rice-maize-areca palm,-27.01765933
Excluding Family Labour,1,rice-maize-areca palm,6084.927383
Excluding Family Labour,1,rice-maize-areca palm,6894.604378
Excluding Family Labour,1,rice-maize-areca palm,-5289.467598
Excluding Family Labour,1,rice-maize-areca palm,5134.005438
Excluding Family Labour,1,rice-maize-areca palm,7189.86958
Excluding Family Labour,1,rice-maize-areca palm,5020.911551
Excluding Family Labour,1,rice-maize-areca palm,3162.91422
Excluding Family Labour,1,rice-maize-areca palm,3725.045005
Excluding Family Labour,1,rice-maize-areca palm,5858.138193
Excluding Family Labour,1,rice-maize-areca palm,-15.45081377
Excluding Family Labour,1,rice-maize-areca palm,-1978.946839
Excluding Family Labour,1,rice-maize-areca palm,4454.661656
Excluding Family Labour,1,rice-maize-areca palm,6402.786328
Excluding Family Labour,1,rice-maize-areca palm,11386.41189
Excluding Family Labour,1,rice-maize-areca palm,1820.981786
Excluding Family Labour,1,rice-maize-areca palm,8305.880228
Excluding Family Labour,1,rice-maize-areca palm,-3709.456065
Excluding Family Labour,1,rice-maize-areca palm,-540.5932884
Excluding Family Labour,1,rice-maize-areca palm,4288.63931
Excluding Family Labour,1,rice-maize-areca palm,-6395.021257
Excluding Family Labour,1,rice-maize-areca palm,2358.189167
Excluding Family Labour,1,rice-maize-areca palm,10382.37888
Excluding Family Labour,1,rice-maize-areca palm,5559.871183
Excluding Family Labour,1,rice-maize-areca palm,2228.012641
Excluding Family Labour,1,rice-maize-areca palm,14088.88368
Excluding Family Labour,1,rice-maize-areca palm,1516.470373
Excluding Family Labour,1,rice-maize-areca palm,-5823.597344
Excluding Family Labour,1,rice-maize-areca palm,-5688.113576
Excluding Family Labour,1,rice-maize-areca palm,669.2561443
Excluding Family Labour,1,rice-maize-areca palm,-8.493691453
Excluding Family Labour,1,rice-maize-areca palm,-4426.065087
Excluding Family Labour,1,rice-maize-areca palm,6180.147066
Excluding Family Labour,1,rice-maize-areca palm,3647.183989
Excluding Family Labour,1,rice-maize-areca palm,5724.719636
Excluding Family Labour,1,rice-maize-areca palm,-5954.165466
Excluding Family Labour,1,rice-maize-areca palm,5142.997242
Excluding Family Labour,1,rice-maize-areca palm,-2178.19408
Excluding Family Labour,1,rice-maize-areca palm,234.5965802
Excluding Family Labour,1,rice-maize-areca palm,-1369.533245
Excluding Family Labour,1,rice-maize-areca palm,7528.110454
Excluding Family Labour,1,rice-maize-areca palm,-3569.250027
Excluding Family Labour,1,rice-maize-areca palm,958.1661834
Excluding Family Labour,1,rice-maize-areca palm,8086.619066
Excluding Family Labour,1,rice-maize-areca palm,1915.06552
Excluding Family Labour,1,rice-maize-areca palm,-4406.589517
Excluding Family Labour,1,rice-maize-areca palm,10570.22997
Excluding Family Labour,1,rice-maize-areca palm,3143.832561
Excluding Family Labour,1,rice-maize-areca palm,2808.211995
Excluding Family Labour,1,rice-maize-areca palm,-114.0145755
Excluding Family Labour,1,rice-maize-areca palm,7349.347826
Excluding Family Labour,1,rice-maize-areca palm,-2182.843348
Excluding Family Labour,1,rice-maize-areca palm,3871.132251
Excluding Family Labour,1,rice-maize-areca palm,4705.729233
Excluding Family Labour,1,rice-maize-areca palm,2797.423755
Excluding Family Labour,1,rice-maize-areca palm,-625.4895275
Excluding Family Labour,1,rice-maize-areca palm,959.2862978
Excluding Family Labour,1,rice-maize-areca palm,-3278.792784
Excluding Family Labour,1,rice-maize-areca palm,-1819.124044
Excluding Family Labour,1,rice-maize-areca palm,8246.245571
Excluding Family Labour,1,rice-maize-areca palm,3642.47557
Excluding Family Labour,1,rice-maize-areca palm,2973.970473
Excluding Family Labour,1,rice-maize-areca palm,1218.9302
Excluding Family Labour,1,rice-maize-areca palm,18.68130377
Excluding Family Labour,1,rice-maize-areca palm,6587.829169
Excluding Family Labour,1,rice-maize-areca palm,7042.163972
Excluding Family Labour,1,rice-maize-areca palm,1596.376893
Excluding Family Labour,1,rice-maize-areca palm,373.0898779
Excluding Family Labour,1,rice-maize-areca palm,2225.609855
Excluding Family Labour,1,rice-maize-areca palm,8607.36075
Excluding Family Labour,1,rice-maize-areca palm,-4505.293425
Excluding Family Labour,1,rice-maize-areca palm,-2945.363548
Excluding Family Labour,1,rice-maize-areca palm,-6849.969562
Excluding Family Labour,1,rice-maize-areca palm,-366.5210231
Excluding Family Labour,1,rice-maize-areca palm,5204.833197
Excluding Family Labour,1,rice-maize-areca palm,744.1254328
Excluding Family Labour,1,rice-maize-areca palm,2535.817193
Excluding Family Labour,1,rice-maize-areca palm,1776.551813
Excluding Family Labour,1,rice-maize-areca palm,443.6055721
Excluding Family Labour,1,rice-maize-areca palm,-1103.190268
Excluding Family Labour,1,rice-maize-areca palm,2675.108116
Excluding Family Labour,1,rice-maize-areca palm,3427.136067
Excluding Family Labour,1,rice-maize-areca palm,9870.30512
Excluding Family Labour,1,rice-maize-areca palm,1192.312732
Excluding Family Labour,1,rice-maize-areca palm,6952.318527
Excluding Family Labour,1,rice-maize-areca palm,1774.665516
Excluding Family Labour,1,rice-maize-areca palm,-9851.316232
Excluding Family Labour,1,rice-maize-areca palm,3576.758011
Excluding Family Labour,1,rice-maize-areca palm,363.3217665
Excluding Family Labour,1,rice-maize-areca palm,12554.63025
Excluding Family Labour,1,rice-maize-areca palm,9929.421986
Excluding Family Labour,1,rice-maize-areca palm,5761.174138
Excluding Family Labour,1,rice-maize-areca palm,10043.73791
Excluding Family Labour,1,rice-maize-areca palm,5356.196108
Excluding Family Labour,1,rice-maize-areca palm,5250.679495
Excluding Family Labour,1,rice-maize-areca palm,10389.71433
Excluding Family Labour,1,rice-maize-areca palm,-1566.325617
Excluding Family Labour,1,rice-maize-areca palm,7122.076947
Excluding Family Labour,1,rice-maize-areca palm,6112.35635
Excluding Family Labour,1,rice-maize-areca palm,2857.868796
Excluding Family Labour,1,rice-maize-areca palm,-1369.48074
Excluding Family Labour,1,rice-maize-areca palm,-1098.008724
Excluding Family Labour,1,rice-maize-areca palm,102.3744041
Excluding Family Labour,1,rice-maize-areca palm,2780.667616
Excluding Family Labour,1,rice-maize-areca palm,1826.416183
Excluding Family Labour,1,rice-maize-areca palm,-944.3618839
Excluding Family Labour,1,rice-maize-areca palm,1430.687184
Excluding Family Labour,1,rice-maize-areca palm,854.1310967
Excluding Family Labour,1,rice-maize-areca palm,6232.381184
Excluding Family Labour,1,rice-maize-areca palm,155.34919
Excluding Family Labour,1,rice-maize-areca palm,1091.370489
Excluding Family Labour,1,rice-maize-areca palm,241.5339544
Excluding Family Labour,1,rice-maize-areca palm,2478.123363
Excluding Family Labour,1,rice-maize-areca palm,6703.0383
Excluding Family Labour,1,rice-maize-areca palm,-778.7959945
Excluding Family Labour,1,rice-maize-areca palm,882.0451762
Excluding Family Labour,1,rice-maize-areca palm,2490.964235
Excluding Family Labour,1,rice-maize-areca palm,-1691.12898
Excluding Family Labour,1,rice-maize-areca palm,-428.9917047
Excluding Family Labour,1,rice-maize-areca palm,1151.436252
Excluding Family Labour,1,rice-maize-areca palm,-1294.351936
Excluding Family Labour,1,rice-maize-areca palm,-4042.500091
Excluding Family Labour,1,rice-maize-areca palm,3439.098582
Excluding Family Labour,1,rice-maize-areca palm,1084.212581
Excluding Family Labour,1,rice-maize-areca palm,2109.152688
Excluding Family Labour,1,rice-maize-areca palm,15225.13573
Excluding Family Labour,1,rice-maize-areca palm,1799.628917
Excluding Family Labour,1,rice-maize-areca palm,2459.555909
Excluding Family Labour,1,rice-maize-areca palm,1432.110239
Excluding Family Labour,1,rice-maize-areca palm,4099.12176
Excluding Family Labour,1,rice-maize-areca palm,2977.862111
Excluding Family Labour,1,rice-maize-areca palm,3660.659712
Excluding Family Labour,1,rice-maize-areca palm,374.2610496
Excluding Family Labour,1,rice-maize-areca palm,2696.354052
Excluding Family Labour,1,rice-maize-areca palm,1076.707049
Excluding Family Labour,1,rice-maize-areca palm,864.4421738
Excluding Family Labour,1,rice-maize-areca palm,5871.481965
Excluding Family Labour,1,rice-maize-areca palm,-4203.692452
Excluding Family Labour,1,rice-maize-areca palm,9410.045566
Excluding Family Labour,1,rice-maize-areca palm,5282.281204
Excluding Family Labour,1,rice-maize-areca palm,-3786.711956
Excluding Family Labour,1,rice-maize-areca palm,4492.261462
Excluding Family Labour,1,rice-maize-areca palm,8724.021827
Excluding Family Labour,1,rice-maize-areca palm,10824.46896
Excluding Family Labour,1,rice-maize-areca palm,1280.502549
Excluding Family Labour,1,rice-maize-areca palm,3107.707436
Excluding Family Labour,1,rice-maize-areca palm,5625.943514
Excluding Family Labour,1,rice-maize-areca palm,7222.557736
Excluding Family Labour,1,rice-maize-areca palm,6403.107155
Excluding Family Labour,1,rice-maize-areca palm,-2303.501841
Excluding Family Labour,1,rice-maize-areca palm,5451.793037
Excluding Family Labour,1,rice-maize-areca palm,2014.617261
Excluding Family Labour,1,rice-maize-areca palm,-1011.071907
Excluding Family Labour,1,rice-maize-areca palm,-2248.424341
Excluding Family Labour,1,rice-maize-areca palm,5275.741414
Excluding Family Labour,1,rice-maize-areca palm,-5188.1936
Excluding Family Labour,1,rice-maize-areca palm,-264.7473972
Excluding Family Labour,1,rice-maize-areca palm,500.2096145
Excluding Family Labour,1,rice-maize-areca palm,-2082.274538
Excluding Family Labour,1,rice-maize-areca palm,1217.840996
Excluding Family Labour,1,rice-maize-areca palm,-7023.294077
Excluding Family Labour,1,rice-maize-areca palm,8355.316186
Excluding Family Labour,1,rice-maize-areca palm,9335.904339
Excluding Family Labour,1,rice-maize-areca palm,3142.650331
Excluding Family Labour,1,rice-maize-areca palm,5657.750039
Excluding Family Labour,1,rice-maize-areca palm,1605.204877
Excluding Family Labour,1,rice-maize-areca palm,9788.151842
Excluding Family Labour,1,rice-maize-areca palm,3366.107256
Excluding Family Labour,1,rice-maize-areca palm,3578.91423
