Label,Desc,Decision Option,Tradeoff
Excluding Family Labour,1,rubber-areca palm-durian,11263.05005
Excluding Family Labour,1,rubber-areca palm-durian,19580.91781
Excluding Family Labour,1,rubber-areca palm-durian,4415.750496
Excluding Family Labour,1,rubber-areca palm-durian,9399.407977
Excluding Family Labour,1,rubber-areca palm-durian,7858.102838
Excluding Family Labour,1,rubber-areca palm-durian,4565.439357
Excluding Family Labour,1,rubber-areca palm-durian,22003.9768
Excluding Family Labour,1,rubber-areca palm-durian,8618.709876
Excluding Family Labour,1,rubber-areca palm-durian,6438.751944
Excluding Family Labour,1,rubber-areca palm-durian,16306.93785
Excluding Family Labour,1,rubber-areca palm-durian,24443.2355
Excluding Family Labour,1,rubber-areca palm-durian,7255.957881
Excluding Family Labour,1,rubber-areca palm-durian,22679.75981
Excluding Family Labour,1,rubber-areca palm-durian,11342.27003
Excluding Family Labour,1,rubber-areca palm-durian,15801.88873
Excluding Family Labour,1,rubber-areca palm-durian,15754.82864
Excluding Family Labour,1,rubber-areca palm-durian,18084.25116
Excluding Family Labour,1,rubber-areca palm-durian,10386.5033
Excluding Family Labour,1,rubber-areca palm-durian,13183.3666
Excluding Family Labour,1,rubber-areca palm-durian,16975.56703
Excluding Family Labour,1,rubber-areca palm-durian,16022.38908
Excluding Family Labour,1,rubber-areca palm-durian,6703.064667
Excluding Family Labour,1,rubber-areca palm-durian,17275.83677
Excluding Family Labour,1,rubber-areca palm-durian,7170.979481
Excluding Family Labour,1,rubber-areca palm-durian,18621.1904
Excluding Family Labour,1,rubber-areca palm-durian,7887.43185
Excluding Family Labour,1,rubber-areca palm-durian,18883.88354
Excluding Family Labour,1,rubber-areca palm-durian,10032.76665
Excluding Family Labour,1,rubber-areca palm-durian,10611.61868
Excluding Family Labour,1,rubber-areca palm-durian,12971.93527
Excluding Family Labour,1,rubber-areca palm-durian,16237.65787
Excluding Family Labour,1,rubber-areca palm-durian,20570.97951
Excluding Family Labour,1,rubber-areca palm-durian,14810.04816
Excluding Family Labour,1,rubber-areca palm-durian,9223.465171
Excluding Family Labour,1,rubber-areca palm-durian,6070.584724
Excluding Family Labour,1,rubber-areca palm-durian,10906.20783
Excluding Family Labour,1,rubber-areca palm-durian,34534.57768
Excluding Family Labour,1,rubber-areca palm-durian,15540.84423
Excluding Family Labour,1,rubber-areca palm-durian,20791.93744
Excluding Family Labour,1,rubber-areca palm-durian,4867.200042
Excluding Family Labour,1,rubber-areca palm-durian,8130.31179
Excluding Family Labour,1,rubber-areca palm-durian,9012.62514
Excluding Family Labour,1,rubber-areca palm-durian,6829.016013
Excluding Family Labour,1,rubber-areca palm-durian,14822.82885
Excluding Family Labour,1,rubber-areca palm-durian,10662.74999
Excluding Family Labour,1,rubber-areca palm-durian,7633.496083
Excluding Family Labour,1,rubber-areca palm-durian,5903.060365
Excluding Family Labour,1,rubber-areca palm-durian,12414.70998
Excluding Family Labour,1,rubber-areca palm-durian,10655.32874
Excluding Family Labour,1,rubber-areca palm-durian,11555.15356
Excluding Family Labour,1,rubber-areca palm-durian,13882.83558
Excluding Family Labour,1,rubber-areca palm-durian,18653.1595
Excluding Family Labour,1,rubber-areca palm-durian,17682.12627
Excluding Family Labour,1,rubber-areca palm-durian,4761.774279
Excluding Family Labour,1,rubber-areca palm-durian,26156.29009
Excluding Family Labour,1,rubber-areca palm-durian,9705.03796
Excluding Family Labour,1,rubber-areca palm-durian,9220.580925
Excluding Family Labour,1,rubber-areca palm-durian,17954.58636
Excluding Family Labour,1,rubber-areca palm-durian,16638.86004
Excluding Family Labour,1,rubber-areca palm-durian,3183.091122
Excluding Family Labour,1,rubber-areca palm-durian,12693.9468
Excluding Family Labour,1,rubber-areca palm-durian,7496.348562
Excluding Family Labour,1,rubber-areca palm-durian,10779.38842
Excluding Family Labour,1,rubber-areca palm-durian,17355.7201
Excluding Family Labour,1,rubber-areca palm-durian,16551.44751
Excluding Family Labour,1,rubber-areca palm-durian,13763.8079
Excluding Family Labour,1,rubber-areca palm-durian,9634.316333
Excluding Family Labour,1,rubber-areca palm-durian,15465.23586
Excluding Family Labour,1,rubber-areca palm-durian,22032.0893
Excluding Family Labour,1,rubber-areca palm-durian,5280.776678
Excluding Family Labour,1,rubber-areca palm-durian,9698.292344
Excluding Family Labour,1,rubber-areca palm-durian,10838.17679
Excluding Family Labour,1,rubber-areca palm-durian,-391.4965491
Excluding Family Labour,1,rubber-areca palm-durian,17770.48394
Excluding Family Labour,1,rubber-areca palm-durian,10491.7098
Excluding Family Labour,1,rubber-areca palm-durian,21441.4363
Excluding Family Labour,1,rubber-areca palm-durian,9807.995901
Excluding Family Labour,1,rubber-areca palm-durian,13766.81316
Excluding Family Labour,1,rubber-areca palm-durian,22967.72069
Excluding Family Labour,1,rubber-areca palm-durian,5033.449756
Excluding Family Labour,1,rubber-areca palm-durian,12192.76596
Excluding Family Labour,1,rubber-areca palm-durian,50741.81116
Excluding Family Labour,1,rubber-areca palm-durian,12678.8516
Excluding Family Labour,1,rubber-areca palm-durian,15242.87441
Excluding Family Labour,1,rubber-areca palm-durian,3287.832599
Excluding Family Labour,1,rubber-areca palm-durian,15021.39439
Excluding Family Labour,1,rubber-areca palm-durian,30324.56132
Excluding Family Labour,1,rubber-areca palm-durian,3538.45397
Excluding Family Labour,1,rubber-areca palm-durian,16282.69935
Excluding Family Labour,1,rubber-areca palm-durian,12633.45699
Excluding Family Labour,1,rubber-areca palm-durian,9217.952605
Excluding Family Labour,1,rubber-areca palm-durian,6534.014201
Excluding Family Labour,1,rubber-areca palm-durian,13830.82435
Excluding Family Labour,1,rubber-areca palm-durian,5768.695393
Excluding Family Labour,1,rubber-areca palm-durian,19078.14217
Excluding Family Labour,1,rubber-areca palm-durian,9078.167204
Excluding Family Labour,1,rubber-areca palm-durian,14082.03588
Excluding Family Labour,1,rubber-areca palm-durian,23548.69428
Excluding Family Labour,1,rubber-areca palm-durian,9003.246384
Excluding Family Labour,1,rubber-areca palm-durian,18345.64802
Excluding Family Labour,1,rubber-areca palm-durian,12173.26829
Excluding Family Labour,1,rubber-areca palm-durian,21316.02167
Excluding Family Labour,1,rubber-areca palm-durian,21215.22885
Excluding Family Labour,1,rubber-areca palm-durian,13610.67848
Excluding Family Labour,1,rubber-areca palm-durian,11641.35786
Excluding Family Labour,1,rubber-areca palm-durian,26014.98041
Excluding Family Labour,1,rubber-areca palm-durian,11495.26829
Excluding Family Labour,1,rubber-areca palm-durian,12845.34866
Excluding Family Labour,1,rubber-areca palm-durian,10636.36851
Excluding Family Labour,1,rubber-areca palm-durian,18875.37203
Excluding Family Labour,1,rubber-areca palm-durian,-1397.319624
Excluding Family Labour,1,rubber-areca palm-durian,1113.646862
Excluding Family Labour,1,rubber-areca palm-durian,23467.80744
Excluding Family Labour,1,rubber-areca palm-durian,-1345.338292
Excluding Family Labour,1,rubber-areca palm-durian,19849.93358
Excluding Family Labour,1,rubber-areca palm-durian,10744.61388
Excluding Family Labour,1,rubber-areca palm-durian,8818.578358
Excluding Family Labour,1,rubber-areca palm-durian,16101.50655
Excluding Family Labour,1,rubber-areca palm-durian,3244.249898
Excluding Family Labour,1,rubber-areca palm-durian,21475.29858
Excluding Family Labour,1,rubber-areca palm-durian,7838.298679
Excluding Family Labour,1,rubber-areca palm-durian,21751.01164
Excluding Family Labour,1,rubber-areca palm-durian,15486.992
Excluding Family Labour,1,rubber-areca palm-durian,8289.19382
Excluding Family Labour,1,rubber-areca palm-durian,18033.65531
Excluding Family Labour,1,rubber-areca palm-durian,7409.300712
Excluding Family Labour,1,rubber-areca palm-durian,10847.47159
Excluding Family Labour,1,rubber-areca palm-durian,24866.497
Excluding Family Labour,1,rubber-areca palm-durian,13817.53012
Excluding Family Labour,1,rubber-areca palm-durian,8913.39618
Excluding Family Labour,1,rubber-areca palm-durian,15214.83108
Excluding Family Labour,1,rubber-areca palm-durian,16889.97821
Excluding Family Labour,1,rubber-areca palm-durian,11108.11879
Excluding Family Labour,1,rubber-areca palm-durian,9640.262391
Excluding Family Labour,1,rubber-areca palm-durian,8228.941262
Excluding Family Labour,1,rubber-areca palm-durian,30170.05332
Excluding Family Labour,1,rubber-areca palm-durian,20890.77754
Excluding Family Labour,1,rubber-areca palm-durian,12976.13407
Excluding Family Labour,1,rubber-areca palm-durian,10625.83345
Excluding Family Labour,1,rubber-areca palm-durian,11911.22344
Excluding Family Labour,1,rubber-areca palm-durian,12911.27082
Excluding Family Labour,1,rubber-areca palm-durian,8186.966125
Excluding Family Labour,1,rubber-areca palm-durian,9850.165916
Excluding Family Labour,1,rubber-areca palm-durian,14826.92536
Excluding Family Labour,1,rubber-areca palm-durian,9374.136963
Excluding Family Labour,1,rubber-areca palm-durian,14901.50662
Excluding Family Labour,1,rubber-areca palm-durian,7940.917416
Excluding Family Labour,1,rubber-areca palm-durian,21560.64439
Excluding Family Labour,1,rubber-areca palm-durian,10951.99045
Excluding Family Labour,1,rubber-areca palm-durian,9111.356173
Excluding Family Labour,1,rubber-areca palm-durian,12620.5522
Excluding Family Labour,1,rubber-areca palm-durian,9624.844656
Excluding Family Labour,1,rubber-areca palm-durian,7711.867745
Excluding Family Labour,1,rubber-areca palm-durian,9810.074485
Excluding Family Labour,1,rubber-areca palm-durian,16013.85302
Excluding Family Labour,1,rubber-areca palm-durian,4846.124781
Excluding Family Labour,1,rubber-areca palm-durian,21717.08471
Excluding Family Labour,1,rubber-areca palm-durian,37300.9293
Excluding Family Labour,1,rubber-areca palm-durian,30874.76673
Excluding Family Labour,1,rubber-areca palm-durian,4309.841809
Excluding Family Labour,1,rubber-areca palm-durian,6205.279133
Excluding Family Labour,1,rubber-areca palm-durian,4684.031993
Excluding Family Labour,1,rubber-areca palm-durian,27843.60439
Excluding Family Labour,1,rubber-areca palm-durian,20603.01702
Excluding Family Labour,1,rubber-areca palm-durian,17757.36163
Excluding Family Labour,1,rubber-areca palm-durian,21222.72146
Excluding Family Labour,1,rubber-areca palm-durian,31482.65871
Excluding Family Labour,1,rubber-areca palm-durian,13181.81146
Excluding Family Labour,1,rubber-areca palm-durian,4929.989062
Excluding Family Labour,1,rubber-areca palm-durian,32166.16643
Excluding Family Labour,1,rubber-areca palm-durian,15469.37137
Excluding Family Labour,1,rubber-areca palm-durian,17415.47479
Excluding Family Labour,1,rubber-areca palm-durian,21910.06373
Excluding Family Labour,1,rubber-areca palm-durian,162.6505711
Excluding Family Labour,1,rubber-areca palm-durian,9374.012451
Excluding Family Labour,1,rubber-areca palm-durian,33391.01095
Excluding Family Labour,1,rubber-areca palm-durian,3367.506057
Excluding Family Labour,1,rubber-areca palm-durian,5354.67023
Excluding Family Labour,1,rubber-areca palm-durian,6744.827671
Excluding Family Labour,1,rubber-areca palm-durian,9539.227762
Excluding Family Labour,1,rubber-areca palm-durian,25794.15875
Excluding Family Labour,1,rubber-areca palm-durian,34611.34137
Excluding Family Labour,1,rubber-areca palm-durian,7987.461536
Excluding Family Labour,1,rubber-areca palm-durian,7380.958803
Excluding Family Labour,1,rubber-areca palm-durian,5683.416969
Excluding Family Labour,1,rubber-areca palm-durian,2736.636753
Excluding Family Labour,1,rubber-areca palm-durian,17685.50947
Excluding Family Labour,1,rubber-areca palm-durian,10530.23012
Excluding Family Labour,1,rubber-areca palm-durian,34500.07777
Excluding Family Labour,1,rubber-areca palm-durian,14652.12765
Excluding Family Labour,1,rubber-areca palm-durian,10695.59122
Excluding Family Labour,1,rubber-areca palm-durian,7532.106304
Excluding Family Labour,1,rubber-areca palm-durian,8879.258234
Excluding Family Labour,1,rubber-areca palm-durian,4561.925416
Excluding Family Labour,1,rubber-areca palm-durian,22061.92609
Excluding Family Labour,1,rubber-areca palm-durian,30106.74332
Excluding Family Labour,1,rubber-areca palm-durian,13415.76986
Excluding Family Labour,1,rubber-areca palm-durian,12692.35862
Excluding Family Labour,1,rubber-areca palm-durian,11295.99073
Excluding Family Labour,1,rubber-areca palm-durian,8512.980413
Excluding Family Labour,1,rubber-areca palm-durian,6639.760267
Excluding Family Labour,1,rubber-areca palm-durian,16585.63154
Excluding Family Labour,1,rubber-areca palm-durian,5954.753933
Excluding Family Labour,1,rubber-areca palm-durian,13188.20054
Excluding Family Labour,1,rubber-areca palm-durian,20056.7511
Excluding Family Labour,1,rubber-areca palm-durian,8169.078371
Excluding Family Labour,1,rubber-areca palm-durian,11357.78955
Excluding Family Labour,1,rubber-areca palm-durian,53779.48286
Excluding Family Labour,1,rubber-areca palm-durian,13626.72734
Excluding Family Labour,1,rubber-areca palm-durian,11004.71009
Excluding Family Labour,1,rubber-areca palm-durian,11738.3158
Excluding Family Labour,1,rubber-areca palm-durian,12083.0804
Excluding Family Labour,1,rubber-areca palm-durian,23841.31775
Excluding Family Labour,1,rubber-areca palm-durian,9818.612851
Excluding Family Labour,1,rubber-areca palm-durian,17632.92556
Excluding Family Labour,1,rubber-areca palm-durian,6748.468345
Excluding Family Labour,1,rubber-areca palm-durian,16344.80473
Excluding Family Labour,1,rubber-areca palm-durian,10323.69141
Excluding Family Labour,1,rubber-areca palm-durian,9558.162727
Excluding Family Labour,1,rubber-areca palm-durian,13831.79499
Excluding Family Labour,1,rubber-areca palm-durian,10802.4987
Excluding Family Labour,1,rubber-areca palm-durian,9461.276597
Excluding Family Labour,1,rubber-areca palm-durian,7920.642539
Excluding Family Labour,1,rubber-areca palm-durian,7126.501783
Excluding Family Labour,1,rubber-areca palm-durian,12462.12329
Excluding Family Labour,1,rubber-areca palm-durian,3211.343044
Excluding Family Labour,1,rubber-areca palm-durian,4266.651315
Excluding Family Labour,1,rubber-areca palm-durian,10205.82462
Excluding Family Labour,1,rubber-areca palm-durian,9055.438439
Excluding Family Labour,1,rubber-areca palm-durian,6026.406175
Excluding Family Labour,1,rubber-areca palm-durian,9623.924709
Excluding Family Labour,1,rubber-areca palm-durian,40250.87528
Excluding Family Labour,1,rubber-areca palm-durian,2659.496686
Excluding Family Labour,1,rubber-areca palm-durian,8091.262774
Excluding Family Labour,1,rubber-areca palm-durian,13214.40319
Excluding Family Labour,1,rubber-areca palm-durian,8360.550818
Excluding Family Labour,1,rubber-areca palm-durian,22356.21557
Excluding Family Labour,1,rubber-areca palm-durian,9684.055454
Excluding Family Labour,1,rubber-areca palm-durian,9595.311543
Excluding Family Labour,1,rubber-areca palm-durian,14966.2482
